37826 1561
27243 24140 28552
25926 27276 27028
29178 26035 26054
25435 25419 28946
27796 27092 25969
28126 25231 27258
24987 26691 28049
28061 26737 26133
27983 25910 27044
25942 27262 27060
26880 27652 26042
26028 25308 28929
25700 27023 27206
26984 28266 25245
27640 27370 25488
25785 25238 28989
28616 27009 24999
28458 27338 24178
26200 27108 26949
25848 23813 29283
29294 25873 25798
29045 26511 25447
28204 25155 27448
26841 24156 28818
28551 26651 25453
29013 24813 26599
29319 25529 25721
27574 25955 27247
25524 27384 27171
28980 25386 26375
25158 26450 28215
28152 27577 24218
25448 24543 29377
26496 24368 28879
27098 28201 24437
28356 26529 26004
27879 26972 25913
26469 25839 28137
27347 24281 28438
25930 24311 29218
25357 25543 28817
29280 26197 25113
27704 24064 28148
25726 24297 29313
26940 27465 26547
27319 27979 25047
26161 27992 26317
28486 26912 25132
26277 27893 26584
27405 26174 27492
25165 27051 27675
28748 25552 26725
26367 27611 26705
26130 28108 26392
29211 25990 25681
28768 26189 25997
24959 26859 27953
26864 27646 26205
28040 26472 26619
28725 26937 24228
28717 26936 24737
26868 23770 28889
25305 25289 29089
28253 26687 25765
28602 25749 26657
28990 25323 26495
29258 26001 25397
26638 27661 26225
28976 24910 26568
27159 25602 27874
27773 27974 24472
28822 25149 26528
29239 26194 25555
27739 27769 24834
27194 27169 26609
26570 26022 27927
26831 27675 25944
25327 25576 28903
26175 26206 27912
27445 27138 26467
27632 24223 28038
28772 26765 25198
27130 25374 27878
26423 28312 25815
25217 27346 27660
27909 24778 27699
26870 23998 28769
28569 27129 24911
28258 27483 24807
25624 26805 27663
27976 24303 27803
24887 25451 28958
27597 24599 28268
26614 26185 27860
28177 27476 24854
28273 26068 26797
26666 26892 27035
28885 24614 26716
25196 24762 29293
28492 27145 24763
29037 26664 24488
24580 27023 27864
26720 27544 26221
25471 28554 25343
25792 25819 28578
28031 26606 26337
28560 25443 26991
26458 25023 28754
28837 24523 26895
27486 25356 27784
28931 26768 24684
28910 26542 25848
25662 26646 28083
26033 27114 27107
28732 26093 26170
26561 27939 25939
25413 25337 29081
27106 24861 28390
27726 25828 27301
28425 26774 25619
28001 25457 27238
25467 24710 29298
28121 26705 25856
25858 27531 26840
26507 27876 26190
26679 23904 29016
25997 28480 25425
26932 28306 24485
27310 26621 26980
25840 25681 28729
25564 24277 29314
28305 27366 24793
26030 25206 28688
25245 27123 27569
24971 25730 28884
27261 27654 25669
24799 27741 26944
26149 25477 28559
27259 28100 24681
25402 27801 26783
25772 24881 29078
27331 27665 25125
28024 26718 26293
29046 25192 26478
27874 24043 27834
25024 26676 28075
28618 26575 25395
26143 25933 27947
26525 24775 28735
28901 26734 24734
24794 26753 27977
25052 26412 28233
26756 24221 28737
27822 24176 28025
26215 25202 28500
27396 24922 27828
25064 26101 28432
27364 24333 28388
26453 27472 26325
27876 27738 25115
28363 26800 25744
27389 25481 27532
28081 27411 25280
26678 24578 28783
28313 25747 26862
28092 24893 27528
27492 23744 28346
25921 25588 28718
29190 25863 25978
27873 23905 28056
27992 26613 26367
27314 26342 27224
26998 24325 28649
27779 26736 26349
26249 25689 28423
28454 24319 27520
28895 26559 25084
28151 26710 25755
28692 26030 26554
26992 28111 24848
26701 26356 27811
27743 26793 26493
28944 26781 24438
26646 25859 27925
25519 27044 27668
25442 25415 28874
25526 26165 28253
27508 26280 26998
28433 25428 27009
25501 25868 28513
27364 27332 26257
28971 26674 24909
28480 25533 26943
26702 24585 28609
25276 27534 27089
28696 24787 27212
27468 26253 27478
26738 24213 28767
28464 26786 25403
25868 24356 29263
25892 25190 28991
24941 25368 29008
25256 24877 29256
27706 25354 27460
27600 27589 25287
26721 28439 24875
27610 27522 25812
27564 27324 26173
28189 24091 27756
28141 25696 27001
27731 27063 26245
27237 24534 28479
29037 25508 26329
26826 27495 26271
26219 28536 25076
26197 26640 27478
26941 26474 27014
26929 25729 27850
28887 26554 25516
26962 27686 25674
27512 25738 27354
25741 26089 28313
28329 24700 27465
27100 25224 27961
26764 25316 28476
26847 28091 25336
25538 25314 28908
26682 28124 25726
28944 24929 26552
27106 27858 25520
28786 24821 26789
28137 23705 27880
28815 25302 26585
26330 25666 28211
25919 26608 27959
25503 28431 25972
28240 24417 27720
28786 25584 26481
25261 26727 27842
26654 24581 28637
25542 26730 27822
26596 24350 28787
29190 26349 25405
25450 26347 28235
25869 24740 29015
26006 26028 28347
26993 24911 28249
27825 24591 27784
