21339 1051
26511 27660 26180
28894 24931 26372
26119 25093 28560
27778 24452 27743
28880 24973 26311
26110 25651 28360
25809 27072 27521
26138 24772 28635
28645 24714 26965
28777 26321 24589
28624 25824 26208
28889 25290 26280
28301 26265 26017
26292 27703 26517
25993 28077 25659
26101 26399 27888
25329 27212 27543
29137 25680 25176
26263 27221 27111
29163 25188 25777
29321 25221 25689
25001 26592 28101
26778 25012 28370
27343 26494 26842
28496 25637 26460
26209 28112 25625
25016 26642 28070
28957 25541 25815
27838 27057 26026
27861 24432 27755
25442 25572 28695
25547 27546 27166
27840 26911 25336
27683 24535 27723
26613 28027 25607
27311 27293 25876
25409 26860 27805
29452 25076 25266
29178 25167 25710
28236 27003 24578
28127 24852 27529
27984 26372 26554
27489 27539 25136
26498 27683 26313
25126 25938 28493
26652 24401 28476
29110 25880 24963
26946 27581 26054
28058 24871 27441
29077 25303 25830
27654 26697 26686
26749 27790 25969
26934 24680 28260
25654 27881 26479
27083 25029 28027
27633 27365 25406
28158 27034 24869
27327 24511 28087
26009 28012 25981
27523 27189 26391
28523 24374 27111
26034 28074 25663
27204 27526 25867
27120 24947 28103
28798 25658 26325
28202 26161 26863
29093 25874 25324
27407 24643 27916
26688 27822 26085
27034 27616 25633
26079 25427 28662
28634 25053 26620
28226 26614 25601
29216 25512 25153
27743 25899 27128
26306 27812 26301
25284 25754 28551
26088 28042 25913
25775 25742 28603
25302 26322 28281
29057 25212 25837
25361 26048 28320
28812 26024 25651
26890 27650 26260
27653 24012 27976
28461 24439 27123
25658 26016 28382
25396 26550 27986
27297 27602 24894
28289 24076 27200
26736 26851 27021
27170 26825 26852
28313 25761 26789
25762 28010 26168
28185 26682 25756
25114 26455 28196
26284 25782 28206
26893 24314 28307
27253 27637 25452
25943 27872 26352
27614 24108 27943
26348 27758 26333
25834 25626 28528
27545 25300 27642
25744 26626 27830
28142 27020 25023
25956 28131 25768
27997 24913 27518
27738 27226 25294
25875 25449 28595
26154 26581 27780
25895 25925 28275
29342 25257 25470
29279 25363 25441
27716 24329 27797
25193 27138 27555
27969 24721 27618
27247 27519 25953
29026 25809 25491
29303 24287 25934
25971 27855 26283
26161 25497 28409
25791 28025 25993
27615 27206 25573
26675 25397 28370
28981 24999 26230
28125 26200 26685
25877 27493 27047
26123 27093 27243
27528 24107 28015
28280 25084 27120
27385 27358 25523
28264 26566 25728
26976 27527 25892
28551 26192 26022
27563 24417 27871
28153 25520 26932
26802 27863 25848
25643 26666 27627
28015 25586 26922
26988 24796 28229
28024 25356 27135
25816 27681 26722
28653 26468 24900
26453 27713 26126
28449 26534 25631
25907 26902 27465
27366 24734 27991
28671 25443 26566
27191 27248 26136
25569 26548 28032
25352 26740 27912
25477 26025 28460
27544 24239 27908
29411 24906 25272
26628 26056 27778
27752 26543 26729
29151 24541 26157
26909 27484 26216
28538 26138 26044
26029 25564 28425
29005 25558 25607
25996 26000 28135
27882 26891 25344
27451 26044 27235
26864 25047 28007
27513 24921 27738
25580 26087 28307
29243 24626 25770
28216 26032 26589
27793 25528 27495
27857 25544 27330
28997 25313 25753
26879 27275 26494
26877 26660 27207
26698 27675 26073
26461 27120 26977
27151 26997 26473
25784 27273 27161
26771 26634 27563
29131 25100 25927
25753 25252 28721
29232 25467 24815
26239 27923 26077
28323 26502 25704
26203 27554 26825
28746 24572 26674
28474 24496 26990
28635 24997 26770
25950 26214 28190
25622 26650 27947
26324 27849 25938
26137 27751 26361
26835 24804 28208
28403 26098 26305
27500 26869 26632
28111 26927 25034
25486 25670 28644
25241 26360 28239
28162 24094 27451
25910 27465 26982
26679 27235 26879
26327 25235 28558
26735 27375 26660
25280 25760 28493
27111 25861 27541
28509 26318 25497
28436 25970 26138
29448 24730 25414
25209 26071 28404
25135 26992 27730
26619 27280 26785
28680 24392 26873
26069 24941 28726
26800 25125 28113
28765 26164 24888
27727 26772 26194
28599 26256 25870
26250 26411 27589
27072 27710 25284
25959 25609 28437
27138 27570 25707
26826 24890 28270
27391 24822 27825
26434 27993 25885
28072 26785 25502
26816 27997 25477
27931 26788 25724
27440 26450 27056
27492 27255 26095
26053 27487 26884
28424 26090 26112
26986 25577 27788
27956 24088 27718
28525 25481 26606
26918 27167 26451
28560 25793 26409
26041 27566 26895
28952 26038 25144
28986 25109 26196
26377 27537 26505
27964 25195 27425
26445 27834 25959
27023 27107 26713
28939 24863 26309
26104 27970 26148
27494 24184 28001
29023 25320 25739
26761 27061 26839
29100 25259 25584
26644 26238 27654
28943 24381 26403
28010 25049 27350
26243 27907 25999
28180 26753 25960
27060 24241 28363
28072 26807 25476
25682 25802 28446
27766 26246 26828
27410 25034 27676
29061 24689 26003
26818 27296 26628
26825 27728 25965
28583 25702 26385
26031 25799 28339
27417 24575 28024
28197 26743 25280
26401 25539 28120
28530 25255 26942
29218 24701 25846
25713 26479 28024
25837 26967 27431
28703 25918 25825
26200 26120 27975
26533 27621 26383
29122 24787 25999
26908 25985 27670
28417 25491 26747
29169 24410 25908
28713 26220 25422
27033 27654 25310
27914 26181 26733
28403 24816 26952
26017 27829 26227
26084 28005 25949
29248 24604 25745
26927 27110 26741
29150 25469 25261
28769 23930 26834
26425 25481 28336
27188 24564 28204
28603 25936 25988
26413 27406 26746
28982 25907 25439
28797 26150 24970
29096 25408 25425
27799 25702 27204
27098 26927 26773
26937 26461 27457
26300 27349 27049
28334 26555 25450
29031 24899 26062
29237 24612 25773
28410 25854 26224
27645 27446 25283
27771 27175 25928
26195 25476 28530
26791 26005 27558
29254 24535 25906
27644 24387 27886
27339 26265 27444
25321 26549 28095
26728 24936 28448
26519 27876 25899
26722 27608 26339
28227 24298 27337
26335 26124 27655
26526 27026 27067
27950 27172 25330
28500 26009 26048
26837 25850 27922
27884 25388 27306
29321 24386 25734
26212 25987 27927
25485 25929 28466
27918 25993 26996
27026 25787 27583
26718 25537 28264
28699 25969 25738
26719 26689 27344
27914 25385 27135
28285 26563 25568
25321 27979 26209
27569 27015 26063
27991 26888 25413
27886 24759 27713
28965 24568 26259
27796 26069 26925
26302 27626 26452
27393 25616 27336
26923 24326 28300
26077 25865 28009
25920 26656 27664
27324 25915 27487
26522 25711 28037
28335 24767 27060
25632 26124 28237
26797 26769 26976
26732 26972 26990
26412 27781 26313
26448 27748 26450
28254 25916 26566
27574 24399 27800
27459 26401 26774
27986 24305 27664
27995 26632 26344
27100 26742 26952
26937 25607 27781
26615 26791 27488
28890 25977 25501
26676 26034 27822
