24523 3248
27956 26860 27084
28433 26746 26730
28530 26588 26751
28076 26647 27137
28233 26849 26865
28008 26853 27050
28539 26487 26834
28234 26435 27170
28522 26677 26627
28377 26646 26898
28268 26814 26848
28118 26992 26736
28308 26585 27072
28288 26701 26973
28263 26453 27124
28204 26951 26633
28202 26764 26980
27971 26772 27122
28353 26858 26627
28310 26820 26767
28250 26900 26763
28480 26611 26784
28277 26667 26987
28264 26921 26691
28223 26658 27071
28134 27023 26734
28096 26963 26864
28479 26516 26890
28150 26734 27056
28136 26675 27125
28090 26617 27158
28084 26488 27227
27939 26848 27102
28469 26640 26795
28462 26613 26861
28416 26703 26832
28335 26599 27004
28185 26948 26770
28180 26818 26979
28099 26801 27033
27949 26704 27196
27891 26868 27117
28438 26551 26917
28390 26687 26870
28320 26802 26794
28313 26797 26830
28278 26875 26725
28257 26823 26883
28211 26940 26724
28188 26924 26805
28137 26985 26779
28081 26605 27194
27931 26980 26997
27898 26847 27110
27893 27042 26873
28464 26610 26852
28427 26492 26981
28092 26835 27012
28063 26663 27173
28061 26569 27207
28001 26827 27062
28538 26571 26743
28509 26496 26886
28447 26681 26779
28380 26787 26789
28371 26759 26828
28104 26819 27031
28005 26949 26961
27960 26689 27204
27936 26874 27087
28477 26579 26915
28322 26873 26651
28301 26603 27009
27942 26825 27133
28398 26779 26690
27988 26981 26937
27922 27118 26788
27975 26954 27007
28535 26435 26934
28474 26636 26813
28208 26889 26858
28129 26694 27104
27842 26727 27207
28214 26796 26960
28484 26586 26850
28430 26625 26895
28196 26825 26940
28121 26988 26784
28377 26798 26799
28365 26593 27010
28332 26568 27019
28269 26510 27095
28170 26880 26867
28375 26758 26846
28264 26899 26719
28175 26679 27085
28144 26909 26905
28478 26474 27001
28397 26554 26954
28522 26623 26733
28515 26651 26742
28008 26634 27184
28419 26696 26808
28384 26412 27032
28360 26773 26806
28307 26733 26937
28296 26736 26953
28266 26881 26844
28253 26837 26855
28251 26601 27058
28231 26738 26977
28206 26946 26749
28113 26699 27096
28072 26713 27113
28062 26870 27014
28054 26996 26826
28452 26680 26730
28440 26684 26772
28375 26476 27080
28317 26718 26927
28298 26885 26663
28290 26776 26907
28272 26688 26989
28252 26649 27027
28236 26626 27051
28222 26805 26949
28203 26491 27143
28153 26910 26885
28142 26844 26967
28139 26471 27193
28126 26904 26914
28116 26857 27005
28094 26490 27205
28082 26862 26994
28053 26635 27176
27943 26685 27215
28443 26580 26906
28162 26935 26841
28158 26896 26892
28038 26937 27001
27939 26954 27045
28315 26869 26716
28254 26915 26727
28507 26535 26857
28471 26718 26652
28466 26638 26829
28419 26643 26882
28365 26743 26893
28311 26753 26856
28282 26916 26713
28276 26694 26983
28274 26890 26750
28262 26427 27136
28255 26671 27021
28250 26715 26964
28221 26521 27134
28199 26756 26984
28198 26706 27073
28125 26777 27013
28016 26748 27142
27999 26959 26968
27993 26637 27196
27953 27041 26869
27951 26664 27238
28472 26669 26748
28395 26801 26746
28158 26765 27029
27899 26950 27061
28461 26650 26788
28373 26674 26953
28340 26744 26860
28329 26780 26810
28174 26921 26842
28122 26915 26933
28028 26982 26903
27907 26905 27089
28458 26706 26715
28073 27054 26776
27998 26614 27237
27972 26975 26963
27879 26982 26982
28079 26623 27146
28416 26548 26998
28348 26514 27046
28187 26827 26935
28052 27015 26801
28318 26501 27089
28314 26482 27114
28178 26960 26800
28152 26925 26881
28125 26941 26868
27971 27054 26859
28494 26632 26776
28397 26669 26863
28348 26480 27066
28293 26816 26796
28247 26602 27068
28175 26625 27130
28142 26838 26995
28382 26754 26801
28376 26716 26864
28295 26709 26960
28273 26683 27018
28269 26620 27045
28235 26593 27075
28191 26901 26852
28154 26903 26861
28150 26616 27138
28141 26742 27047
28088 26986 26840
28421 26786 26666
28540 26375 26853
28426 26672 26839
28405 26730 26843
28394 26604 27003
28353 26522 27020
28342 26811 26783
28336 26863 26754
28297 26834 26792
28232 26721 27035
28179 26918 26833
28170 26665 27093
28152 26698 27088
28097 26975 26850
28086 26917 26962
28083 26954 26902
27984 26686 27184
28347 26711 26921
28359 26636 26965
28319 26844 26761
28280 26644 27026
28258 26810 26939
27990 26812 27100
27869 26839 27155
28535 26448 26853
28513 26586 26813
28503 26536 26840
28393 26639 26900
28391 26756 26762
28378 26644 26921
28369 26539 27011
28351 26765 26819
28326 26579 27012
28306 26673 26972
28304 26804 26838
28050 26929 26972
28014 26906 27018
28286 26549 27075
28168 26883 26932
27916 26869 27094
28361 26714 26903
28368 26759 26841
28283 26816 26809
28217 26873 26851
28221 26731 26978
28170 26872 26960
28318 26784 26855
28318 26427 27109
28295 26788 26906
28221 26897 26819
28456 26652 26820
28310 26619 27000
28291 26845 26802
28286 26846 26807
28233 26670 27044
28184 26861 26900
28164 26994 26633
28118 26693 27109
27990 26928 27069
28548 26634 26664
28187 26863 26877
28139 26647 27097
28515 26569 26762
28508 26589 26783
28468 26598 26845
28467 26648 26810
28456 26494 26940
28439 26691 26734
28348 26752 26851
28332 26538 27047
28316 26812 26820
28280 26523 27087
28205 26815 26933
28144 26727 27084
28007 26958 26941
28006 26971 26921
28421 26690 26745
28344 26810 26768
28326 26549 27043
28289 26606 27034
