20131 1141
27919 27004 27031
27905 26943 27122
27776 26896 27242
27745 27015 27145
28110 26911 26981
28070 27117 26678
27934 27090 26879
27798 26989 27169
27633 26952 27271
27889 27038 27047
27774 26991 27127
28183 26714 27101
28028 26881 27060
27925 27098 26868
28315 26729 26887
27865 26892 27225
27982 27064 26996
28078 26807 27115
28114 26769 27140
28155 26798 27049
28096 26712 27156
28019 26995 26951
28181 26924 26837
28037 27104 26726
28180 26817 26979
28153 27005 26752
28110 26998 26832
28092 26974 26899
28085 26915 26991
28015 26919 27051
28004 26947 27070
27981 27080 26888
27824 27047 27044
27741 27030 27112
28329 26802 26744
28219 26928 26746
28159 26998 26723
28102 26971 26855
28043 27048 26840
28016 26675 27290
28014 26690 27231
28003 26875 27084
27831 26861 27259
28208 26902 26829
28204 26837 26910
28186 26823 26964
28101 26710 27150
28091 26697 27193
28059 26962 26968
28033 26700 27229
28021 26908 27057
28112 26913 26967
27729 27018 27145
28064 26888 27039
28081 26901 27009
28037 27098 26816
28005 26852 27153
28268 26626 27062
28245 26797 26901
28220 26699 27054
28152 26858 27067
28137 26916 26915
28127 26780 27094
28121 26864 27016
28007 26693 27261
27938 26904 27170
27921 27152 26790
27852 27153 26847
27783 26953 27203
27759 27008 27150
28329 26684 26894
28213 26796 26972
28178 26891 26903
28134 26910 26922
28080 26988 26914
28062 26882 27058
28043 26691 27223
27791 26952 27217
28305 26659 26966
28011 26738 27209
27946 27082 26908
27802 26985 27127
28103 26639 27220
27892 27001 27071
27742 26992 27160
27715 26802 27356
27885 26922 27174
27871 27110 26920
27898 26876 27188
27858 27075 27042
28208 26873 26878
28203 26695 27062
28114 26588 27196
28065 26959 26938
28065 26934 26995
28021 26824 27189
27913 27022 27051
27813 26933 27198
28053 26663 27218
28017 26677 27266
28009 26982 27012
27783 26758 27322
28241 26883 26761
27997 26782 27202
27932 26663 27308
28355 26714 26850
28173 26590 27148
28155 26937 26874
28154 26859 26952
28114 26851 27069
28088 27019 26872
28082 26951 26920
28076 26725 27178
28063 26993 26943
28003 26688 27268
28001 26742 27191
27968 27079 26942
27929 27033 26997
27864 26909 27204
27829 26850 27261
27932 26794 27255
28238 26768 26990
28219 26922 26818
28163 26883 26916
28159 26852 26985
28084 26863 27033
28066 26903 27026
27890 26881 27186
27873 27170 26808
28239 26782 26932
28141 26779 27068
28046 27020 26877
27970 26923 27075
27831 27090 26998
27800 26986 27123
28250 26868 26862
28023 26868 27094
27977 26988 27066
27966 26632 27307
27928 27009 27013
27859 26938 27197
28287 26779 26942
28217 26803 26967
27673 26989 27209
27914 27098 26912
28016 26957 27041
28089 26777 27128
28016 27003 26959
27931 26898 27174
27877 27107 26953
28203 26691 27072
28121 26943 26900
28102 26938 26959
28085 26696 27207
28064 27001 26912
28046 26990 26962
28038 26716 27205
28034 26621 27267
28018 27076 26902
28018 26927 27016
27982 26781 27206
27913 26896 27175
27718 27171 26955
28101 27000 26870
28049 27048 26822
28034 27011 26928
28006 27032 26932
27980 26891 27099
27929 26910 27138
28117 26681 27163
28026 26899 27048
27672 26946 27238
28068 26772 27139
27997 26737 27222
27968 26930 27074
27978 26737 27251
28001 26891 27089
