9774 1804
28176 26528 27317
28154 26884 26924
28138 26847 27043
28122 26786 27136
28100 26539 27358
28059 26688 27273
28049 26902 27032
28040 26666 27294
27689 27037 27061
28126 26624 27273
28354 26556 27152
28339 26601 27126
28337 26711 26972
28287 26712 27043
28218 26802 26967
28143 26853 26993
28127 26683 27215
28123 26556 27336
28115 26496 27356
28061 26746 27243
28039 26776 27195
28029 26791 27220
27909 26764 27323
28371 26591 27058
28369 26498 27144
28294 26618 27142
28227 26646 27208
28107 26723 27220
28095 26743 27202
28085 26876 27061
28082 26641 27294
28065 26716 27234
27996 26835 27210
27907 26676 27376
28257 26672 27121
27880 26698 27361
28376 26562 27108
28363 26541 27139
28346 26665 26976
27991 26589 27387
28129 26533 27343
28252 26657 27126
28222 26519 27279
28300 26563 27158
28131 26711 27196
28278 26735 27027
28252 26686 27105
28251 26662 27171
28244 26776 27053
28236 26642 27177
28222 26671 27172
28204 26651 27216
28165 26569 27280
28162 26831 27042
28149 26555 27284
28041 26537 27394
28026 26944 27011
28026 26758 27230
28025 26919 27070
28025 26768 27245
28366 26353 27209
28342 26576 27147
28247 26754 26998
28204 26806 26998
28178 26531 27299
28140 26763 27137
28089 26894 27017
28078 26830 27139
28076 26550 27376
28333 26668 27035
28248 26686 27109
28231 26725 27095
28209 26654 27178
28024 26672 27290
28006 26876 27136
27924 26685 27354
28371 26548 27117
28332 26643 27081
28319 26602 27129
28299 26625 27103
28298 26536 27184
28254 26549 27244
28228 26534 27257
28203 26656 27195
28202 26634 27229
28198 26607 27262
28171 26735 27122
28153 26726 27148
28152 26684 27208
28131 26535 27325
28118 26779 27142
28113 26827 27118
28113 26673 27240
28068 26809 27148
28043 26632 27307
28002 26885 27144
27920 26749 27298
27911 26770 27289
28272 26672 27118
28262 26678 27102
28220 26752 27103
28145 26654 27262
28125 26697 27202
27971 26723 27289
