37248 1531
25648 25219 28873
25564 28569 25252
29367 25756 25324
29335 25892 25494
26037 24301 29267
28721 26628 25086
24976 26542 28147
24580 27023 27864
28244 26318 26767
27136 25725 27695
28990 25323 26495
28966 26706 24487
28417 24342 27410
25565 24682 29238
27630 24496 28269
28562 25708 26756
26448 25116 28434
26716 27279 26744
28333 25169 27370
25239 25375 28973
26944 25246 28025
24774 27411 27395
28780 26352 25862
28543 25671 26853
28885 24614 26716
28095 27306 25269
27664 24491 28350
25345 26069 28470
25840 25681 28729
28305 27366 24793
28223 26788 26003
29232 25788 25769
28152 27577 24218
26831 27675 25944
24878 26692 27990
27366 24130 28426
28931 26768 24684
26821 24078 28842
29019 25980 26273
24920 27058 27698
24857 26729 28052
27390 24971 28033
26512 27019 27058
26696 26426 27612
28608 27143 24178
28825 24937 26661
26114 25140 28821
28494 24171 27316
27527 27752 25316
24949 27324 27502
27792 27521 24837
26775 25748 28173
28246 27075 25645
24636 25800 28719
28698 27047 24359
26291 27119 27126
28339 25286 27240
24750 26616 28115
26964 27068 27002
28354 25394 26951
25593 27242 27354
27343 26285 27112
27575 28007 24887
25237 26209 28407
28213 26296 26783
29153 26287 25226
26104 28533 25095
28551 25368 26961
27873 23905 28056
28173 26946 25724
27319 27979 25047
25218 27539 27121
25838 24638 29307
25531 27449 27097
28182 25008 27483
26381 26649 27930
28050 26952 25735
26134 27106 27540
28856 25471 26409
29081 26458 25302
28586 26485 25976
28839 24828 26673
26049 27501 26989
28581 26929 25034
26466 24621 28734
28013 25893 26989
27767 25807 27319
26702 28013 25796
26145 24354 29072
28107 25508 27051
25804 26345 28002
25330 24832 29247
26907 24425 28634
27059 24033 28675
27434 26499 26838
27405 26174 27492
26160 23995 29099
29297 25279 25880
26842 27338 26628
28648 25877 26355
28078 27180 25542
27715 25020 27761
26229 28504 24864
25687 25445 28847
26852 27205 26780
27187 26720 26922
27872 24180 27865
26932 28306 24485
25256 24877 29256
25914 26180 28049
26092 27962 26448
26303 24180 29082
29021 26654 24940
26525 27859 26035
26737 26245 27343
24914 25333 28977
26636 27799 26053
28129 24743 27607
27722 24367 27996
27082 27408 26274
28296 24382 27510
27398 24138 28368
25503 25409 28902
25757 28143 26238
27001 27991 25136
26721 28439 24875
29270 26069 25255
28069 27263 25571
28284 27568 24076
27299 28022 24584
27947 27687 24057
28583 25444 26805
28736 25070 27042
27495 23624 28505
28185 27358 24804
25064 26101 28432
26103 27211 26854
25524 27384 27171
27480 25098 27979
27676 24849 27981
26614 26185 27860
28598 27233 24710
26404 25073 28530
28356 26529 26004
25705 24727 29178
27264 28023 24903
28059 26478 26439
26728 27333 26691
27204 27835 25890
28640 26976 24863
27291 24144 28518
29214 26404 25031
27419 25180 27742
28911 26490 25520
26564 25933 28151
24960 26587 28102
26052 24442 29093
27991 26889 26310
27266 24155 28367
27873 27415 25463
27555 26250 27277
28936 26235 25788
25385 26968 27821
27920 24373 27852
27306 26389 26932
28030 26444 26882
27086 27353 26341
29074 25788 26075
27314 26371 26893
27908 24820 27752
27221 24273 28562
28766 26440 25829
27061 24066 28651
28985 26327 25696
26661 28089 25577
25055 26836 27940
27891 27724 24337
29197 26204 25791
28573 25173 26828
26954 26132 27730
28523 25749 26564
27465 25352 27709
27178 25090 28100
28023 25301 27584
27579 25049 27735
29145 26331 25311
28273 26068 26797
28951 26457 25477
26971 25067 28363
27095 27419 26178
28497 25050 27294
29117 25014 26403
26654 26852 27176
27717 27624 25200
27649 26757 26504
26325 24565 29028
28761 25177 26660
25802 27868 26694
25930 24311 29218
26914 24335 28602
24858 26696 28016
26863 25359 28160
25777 27277 27351
27226 24474 28427
29301 25768 25592
25928 27180 27168
28327 26793 25871
27380 27495 25864
28791 24372 26730
25572 27241 27451
27238 26656 27028
26561 27939 25939
25503 28431 25972
26541 28293 25480
25324 24882 29210
28902 26804 24342
24959 26859 27953
27003 24953 28482
28054 27308 24850
28525 24081 27304
28073 26227 26905
28345 25351 26971
28330 26634 25773
28892 25724 26369
27520 24227 28362
27338 24599 28168
25997 27117 27280
27093 24238 28631
27803 24337 28118
26596 25843 27990
28185 27154 25637
26471 28066 25929
25564 24277 29314
28892 24967 26582
28965 25714 26304
25451 26943 27603
27640 25083 27727
28125 24938 27604
28317 25292 27122
29306 25403 25820
27135 24953 28176
28499 26848 25511
27431 27795 25202
28307 26611 26270
28308 27304 25204
27718 27315 25507
26325 25841 28517
26459 27828 26369
