113960 3600
15687 19303 16552
18391 17495 16481
15810 19070 17140
17260 18792 15899
18920 17103 16076
19017 16913 16281
17641 18579 15582
16944 18805 16280
17723 18330 16003
18808 17110 16575
18966 16884 16578
15006 18072 18755
18881 17099 16731
17151 18376 16937
16593 16454 19201
16133 19476 15888
18187 18218 15735
18172 18335 15080
16992 18883 15928
15025 18368 18550
18784 16931 16952
15140 19324 16575
18029 15678 18449
18571 17511 16404
18472 17399 16708
16630 17136 18819
17847 16056 18393
17806 18362 15872
18587 16701 17218
15949 17438 18908
18553 17020 16858
17072 16192 18962
18376 17474 16611
17831 18583 15362
16218 15675 19838
15879 17762 19034
15432 18780 17609
15732 18882 17399
17633 17332 17392
17022 16861 18803
16465 19209 16168
16740 15956 19352
18843 16978 16749
16958 15604 19363
18316 18071 15617
17745 17831 16888
17326 18799 15855
16434 16116 19625
17731 18517 15817
15861 16235 19802
17314 17934 17374
17134 19001 15436
15514 19197 16916
17827 17887 16631
17964 15745 18304
16080 18662 17476
15489 18488 18032
15240 17786 18763
16756 15709 19418
18401 17221 16775
16909 16180 19254
18514 15615 17834
16108 18365 17867
17454 18010 17108
16724 16242 19432
16026 18058 18275
16798 19055 15729
16022 19419 15957
17440 16692 18386
15722 19173 16777
18855 16847 16746
18086 17362 17122
18974 16226 16961
17102 18636 16107
16820 16612 19062
18081 16681 17812
16322 18320 17822
16090 16561 19525
18693 17519 15967
16271 16369 19392
17409 18889 15073
15534 17198 19317
16234 16820 19453
16483 18055 17622
17752 17980 16535
18545 17187 16624
18216 17779 16457
17010 16530 19133
15516 19216 16698
17117 17460 17979
18169 18286 15132
16958 19065 15605
16016 16145 19783
16529 16782 19305
15899 18722 17068
17155 15352 19231
15237 18776 17613
17332 18893 15606
16217 17694 18186
15089 17935 18735
17981 17633 16784
17151 16836 18618
17788 16533 17993
18703 17514 15822
15177 18888 17820
16043 17220 19074
15134 18541 18180
16456 15969 19634
16039 16710 19486
18044 16565 17841
16130 19196 16398
16329 16838 19272
17358 17272 18191
17639 18687 15672
15527 19007 17335
15757 16638 19633
14963 18993 17533
16196 19034 16451
18697 17168 16466
17468 16816 18124
17591 16605 18409
16586 15886 19567
16802 15783 19371
17945 16725 17885
16525 19183 16146
18021 16288 18066
16070 19266 16622
17994 16996 17808
15633 16639 19616
15035 19042 17207
18032 16979 17430
17751 15752 18697
16385 18789 16960
18516 17196 16854
18941 16979 16194
16214 18484 17213
15731 18403 18324
17092 19122 15518
18009 15755 18204
17870 17842 16744
17877 18003 16328
17086 16616 18859
16966 15786 19357
18551 16716 17228
16199 16696 19493
18011 17805 16490
17905 16447 18121
16364 19148 16392
17019 16414 19051
15797 19144 16793
18183 16659 17592
17539 16090 18470
16989 17437 18011
17118 17275 18455
16454 19307 15772
14961 17960 18803
17524 18667 15864
17537 16303 18602
16207 19287 16073
16953 18536 16290
17394 17021 18283
17084 16624 18753
18635 16294 17329
16160 17074 19253
18176 17503 16606
18460 15985 17690
16153 17931 18041
16907 15616 19401
17424 17584 17602
